filename,original,translation,status
VOICE_ID.BIN_0000309B.wav,いいけど、なんで?,"Хорошо, но почему?",Успешно
VOICE_ID.BIN_0000309C.wav,ん? うん,Хм? Ага,Успешно
VOICE_ID.BIN_0000309D.wav,って、どこかに行っちゃったんですけど!,Ну я куда-то пошёл!,Успешно
VOICE_ID.BIN_0000309E.wav,あれからおとなしく待ってるわけだけど もう彼これ結構な時間が流れてるわけでして,"С тех пор он спокойно ждал, но с тех пор прошло много времени.",Успешно
VOICE_ID.BIN_0000309F.wav,タバさんのやつ、いくらなんでも遅すぎないか?,Не слишком ли поздно для работы г-на Табы?,Успешно
VOICE_ID.BIN_000030A0.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_000030A1.wav,これはひょっとして置き去り,"Возможно, это осталось позади",Успешно
VOICE_ID.BIN_000030A2.wav,いや、待て待て。もう少しポジティブに考えた方がいいよな。,"Нет, подожди, подожди. Вам следует мыслить немного более позитивно.",Успешно
VOICE_ID.BIN_000030A3.wav,そう、ポジティブに んー、放置プレイ?,"Да, в позитивном ключе. Хм, праздная игра?",Успешно
VOICE_ID.BIN_000030A4.wav,ありゅるな、ホチプレイ,"Это правда, Хотиплей",Успешно
VOICE_ID.BIN_000030A5.wav,うわっ!た、たばささん!,Ух ты! Табаса-сан!,Успешно
VOICE_ID.BIN_000030A6.wav,い、いつからあそこに……,"Ну, с каких это пор ты там был...",Успешно
VOICE_ID.BIN_000030A7.wav,そ、そうでしたか?,Это так?,Успешно
VOICE_ID.BIN_000030A8.wav,えっと…,Хорошо...,Успешно
VOICE_ID.BIN_000030A9.wav,そんなことより、着替えてきたんだ,Вместо этого я переоделся.,Успешно
VOICE_ID.BIN_000030AA.wav,なんというか、普段は制服ばかり見てるから、服を着替えたタバサってすごく新鮮だな。,"В любом случае, обычно я вижу Табиту только в униформе, так что очень приятно видеть, как Табита переодевается.",Успешно
VOICE_ID.BIN_000030AB.wav,知る必要ありません,нет необходимости знать,Успешно
VOICE_ID.BIN_000030AC.wav,ダメ!,Нет!,Успешно
VOICE_ID.BIN_000030AD.wav,た、たばさん!服着替えてきたんだ!,Т-Таба-сан! Я переоделся!,Успешно
VOICE_ID.BIN_000030AE.wav,ぐっ,,Не речь / Смех / Звук
VOICE_ID.BIN_000030AF.wav,ち、違う!俺は、普段お目にかかれない タバサのしふく姿に感動したんだ!,"Нет, это не то! Меня тронула внешность Табиты как шифу, которую обычно не увидишь!",Успешно
VOICE_ID.BIN_000030B0.wav,うん、感動。すごく新鮮でいいよ,"Да, я впечатлен. Это очень свежо и хорошо",Успешно
VOICE_ID.BIN_000030B1.wav,ま、また、今度にしてください。,"Что ж, пожалуйста, попробуйте еще раз в следующий раз.",Успешно
VOICE_ID.BIN_000030B2.wav,放置プレートを言うのは,Что вы подразумеваете под заброшенной тарелкой?,Успешно
VOICE_ID.BIN_000030B3.wav,俺の国に存在する屈折した愛情表現の一つで,"Это одно из извращенных проявлений любви, существующих в моей стране.",Успешно
VOICE_ID.BIN_000030B4.wav,いや絶対勘違いしてると思うけど屈折した愛情表現ってかなり難易度が高いから,"Нет, я уверен, что вы неправильно это понимаете, но выражать любовь извращенным способом довольно сложно.",Успешно
VOICE_ID.BIN_000030B5.wav,そもそもする側とされる側との間に信頼関係がないと成立しない行為だから,"Во-первых, это действие, которое не может быть совершено, если между человеком, совершающим его, и лицом, которое совершается, не существует доверительных отношений.",Успешно
VOICE_ID.BIN_000030B6.wav,憧れじゃダメ!普通の人は嫌がるの!,Желания нехорошие! Обычным людям это не нравится!,Успешно
VOICE_ID.BIN_000030B7.wav,で、多分さ、俺は何をすればいいの?,"Итак, я думаю, что мне делать?",Успешно
VOICE_ID.BIN_000030B8.wav,どうしたの 遠慮しないで何でも言ってよ,В чем дело? Не стесняйтесь говорить мне что-нибудь.,Успешно
VOICE_ID.BIN_000030B9.wav,ふんふん,Хе-хе-хе,Успешно
VOICE_ID.BIN_000030BA.wav,うんうん、付き合う!,"Да, да, пойдем!",Успешно
VOICE_ID.BIN_000030BB.wav,ダメじゃない ダメじゃない 喜んでお伴い致します,"Это неплохо, это неплохо, я буду рад вас сопровождать.",Успешно
VOICE_ID.BIN_000030BC.wav,で、タバサはどこに付き合ってほしいの?,"Итак, куда вы хотите, чтобы Табита пошла?",Успешно
VOICE_ID.BIN_000030BD.wav,えっ、行き先は俺が決めていいの?,"Что, я могу решить, куда идти?",Успешно
VOICE_ID.BIN_000030BE.wav,えっと…,Хорошо...,Успешно
VOICE_ID.BIN_000030BF.wav,なぁたばさあ次はどこ行くんだ,"Эй, Табаса, куда мы пойдём дальше?",Успешно
VOICE_ID.BIN_000030C0.wav,ん? どうしたんだ、タバサ? 急に怖い顔して,"Хм? Что случилось, Табита? Ты вдруг выглядишь страшно.",Успешно
VOICE_ID.BIN_000030C1.wav,離れてってどういうことだよ,Что ты имеешь в виду под словом оставаться в стороне?,Успешно
VOICE_ID.BIN_000030C2.wav,なんだよあんたたち、まさか,"Какого черта вы, ребята?",Успешно
VOICE_ID.BIN_000030C3.wav,ハルナを狙った連中だな,Это они нацелены на Харуну.,Успешно
VOICE_ID.BIN_000030C4.wav,タバサを狙ってるのか!,Вы стремитесь к Табите?,Успешно
VOICE_ID.BIN_000030C5.wav,俺たち二人に嫉妬してるなぁ 自称本日のベストカップルな俺たちに,Ты завидуешь нам двоим. Мы самопровозглашенная лучшая пара дня.,Успешно
VOICE_ID.BIN_000030C6.wav,え?何?違うの?ていうか、どうしてタバサは分かるんだよ?,"Хм? Что? Нет? Я имею в виду, откуда Табита знает?",Успешно
VOICE_ID.BIN_000030C7.wav,このままだと、ここを立ち去れそうもないみたいだし、もう一層のこと!,"Если так будет продолжаться, то, похоже, я не смогу уйти, и это еще хуже!",Успешно
VOICE_ID.BIN_000030C8.wav,ル、ルイズ!?なんでここに!?,"Лу, Луиза!? Почему ты здесь!?",Успешно
VOICE_ID.BIN_000030C9.wav,ヒュールケまでいるのか,Хюльке вообще здесь?,Успешно
VOICE_ID.BIN_000030CA.wav,ふぅ、なんとか撃退できたけど、いったいなんなんだ、あいつらは,"Уф, мне удалось от них отбиться, но что, черт возьми, они делают?",Успешно
VOICE_ID.BIN_000030CB.wav,なぁ頭さ お前ひょっとしてあいつらのこと,"Эй, голова, ты, наверное, о них говоришь.",Успешно
VOICE_ID.BIN_000030CC.wav,うわっ、アルナにシエスが……ってことは……,"Ого, у Аруны есть Сиес... Это значит...",Успешно
VOICE_ID.BIN_000030CD.wav,ひぃぃ!,Привет!,Успешно
VOICE_ID.BIN_000030CE.wav,なんで不機嫌になってるんだよ、なあシエスタ?,"Почему у тебя плохое настроение, эй, Сиеста?",Успешно
VOICE_ID.BIN_000030CF.wav,え!?シエス様で!?,Э!? Это мистер Сиес!?,Успешно
VOICE_ID.BIN_000030D0.wav,だからなんで春のまで不機嫌なんだよ,Так почему же у тебя плохое настроение до весны?,Успешно
VOICE_ID.BIN_000030D1.wav,ギュルゲー,Гюрге,Успешно
VOICE_ID.BIN_000030D2.wav,うーん、俺ってキュルケに言われるほどモテたりしてる?,"Хм, я так популярен, как говорит Кюрке?",Успешно
VOICE_ID.BIN_000030D3.wav,え、いや、そんなことより、めしめしっと!,"Эх, нет, более того, это мешимешитто!",Успешно
VOICE_ID.BIN_000030D4.wav,そういえば、多摩沢はさっきから静かだけど。,"Если подумать, Тамасава некоторое время назад молчал.",Успешно
